zip,city,state,lat,lng
94620,"Piedmont",CA,37.8244,-122.2316
94621,"Oakland",CA,37.7589,-122.1853
94622,"Oakland",CA,37.799,-122.2337
94623,"Oakland",CA,37.8044,-122.2708
94624,"Oakland",CA,37.8044,-122.2708
94649,"Oakland",CA,37.8044,-122.2708
94659,"Oakland",CA,37.8044,-122.2708
94660,"Oakland",CA,37.8044,-122.2708
94661,"Oakland",CA,37.8044,-122.2708
94662,"Emeryville",CA,37.8313,-122.2852
94666,"Oakland",CA,37.8044,-122.2708
94701,"Berkeley",CA,37.8606,-122.2967
94702,"Berkeley",CA,37.8656,-122.2851
94703,"Berkeley",CA,37.863,-122.2749
94704,"Berkeley",CA,37.8664,-122.257
94705,"Berkeley",CA,37.8571,-122.25
94706,"Albany",CA,37.89,-122.2954
94707,"Berkeley",CA,37.8927,-122.2761
94708,"Berkeley",CA,37.8918,-122.2604
94709,"Berkeley",CA,37.8784,-122.2655
94710,"Berkeley",CA,37.8696,-122.2959
94712,"Berkeley",CA,37.8716,-122.2727
94720,"Berkeley",CA,37.8738,-122.2549
94801,"Richmond",CA,37.94,-122.362
94802,"Richmond",CA,37.9358,-122.3477
94803,"El Sobrante",CA,37.9693,-122.2901
94804,"Richmond",CA,37.9265,-122.3342
94805,"Richmond",CA,37.9417,-122.3238
94806,"San Pablo",CA,37.9724,-122.3369
94807,"Richmond",CA,37.9358,-122.3477
94808,"Richmond",CA,37.9358,-122.3477
94820,"El Sobrante",CA,37.9771,-122.2952
94850,"Richmond",CA,37.9358,-122.3477
94901,"San Rafael",CA,37.9691,-122.5105
94903,"San Rafael",CA,38.0339,-122.5855
94904,"Greenbrae",CA,37.9479,-122.5363
94912,"San Rafael",CA,37.9735,-122.5311
94913,"San Rafael",CA,37.9735,-122.5311
94914,"Kentfield",CA,37.9521,-122.5572
94915,"San Rafael",CA,38.0739,-122.5594
94920,"Belvedere Tiburon",CA,37.8843,-122.4637
94922,"Bodega",CA,38.3514,-122.9741
94923,"Bodega Bay",CA,38.3309,-123.0373
94924,"Bolinas",CA,37.9079,-122.6947
94925,"Corte Madera",CA,37.9223,-122.5132
94926,"Rohnert Park",CA,38.3396,-122.7011
94927,"Rohnert Park",CA,38.3396,-122.7011
94928,"Rohnert Park",CA,38.347,-122.6941
94929,"Dillon Beach",CA,38.2508,-122.9653
94930,"Fairfax",CA,37.9883,-122.5937
94931,"Cotati",CA,38.3259,-122.7048
94933,"Forest Knolls",CA,38.0122,-122.6907
94937,"Inverness",CA,38.1126,-122.8877
94938,"Lagunitas",CA,38.0139,-122.7016
94939,"Larkspur",CA,37.9367,-122.5362
94940,"Marshall",CA,38.1762,-122.89
94941,"Mill Valley",CA,37.8958,-122.5339
94942,"Mill Valley",CA,37.906,-122.545
94945,"Novato",CA,38.1163,-122.5714
94946,"Nicasio",CA,38.0546,-122.6964
94947,"Novato",CA,38.0973,-122.5837
94948,"Novato",CA,38.1489,-122.5737
94949,"Novato",CA,38.0618,-122.5404
94950,"Olema",CA,38.0467,-122.7699
94951,"Penngrove",CA,38.3153,-122.6483
94952,"Petaluma",CA,38.2403,-122.6777
94953,"Petaluma",CA,38.2324,-122.6367
94954,"Petaluma",CA,38.2507,-122.6155
94955,"Petaluma",CA,38.2324,-122.6367
94956,"Point Reyes Station",CA,38.0691,-122.8069
94957,"Ross",CA,37.9624,-122.555
94960,"San Anselmo",CA,37.9846,-122.5711
94963,"San Geronimo",CA,38.0133,-122.6639
94964,"San Quentin",CA,37.9416,-122.4844
94965,"Sausalito",CA,37.8601,-122.4946
94966,"Sausalito",CA,37.8591,-122.4853
94970,"Stinson Beach",CA,37.902,-122.6393
94971,"Tomales",CA,38.2427,-122.9145
94972,"Valley Ford",CA,38.318,-122.9242
94973,"Woodacre",CA,38.0069,-122.6382
94974,"San Quentin",CA,37.9413,-122.485
94975,"Petaluma",CA,38.2324,-122.6367
94976,"Corte Madera",CA,37.9255,-122.5275
94977,"Larkspur",CA,37.9341,-122.5353
94978,"Fairfax",CA,37.9871,-122.5889
94979,"San Anselmo",CA,37.9746,-122.5616
94998,"Novato",CA,38.1173,-122.5684
94999,"Petaluma",CA,38.2675,-122.6581
95001,"Aptos",CA,36.979,-121.898
95002,"Alviso",CA,37.426,-121.9736
95003,"Aptos",CA,36.9797,-121.8902
95004,"Aromas",CA,36.8769,-121.6324
95005,"Ben Lomond",CA,37.0882,-122.0887
95006,"Boulder Creek",CA,37.1547,-122.1365
95007,"Brookdale",CA,37.1063,-122.105
95008,"Campbell",CA,37.2803,-121.9539
95009,"Campbell",CA,37.2872,-121.9488
95010,"Capitola",CA,36.9767,-121.9555
95011,"Campbell",CA,37.294,-121.9571
95012,"Castroville",CA,36.7658,-121.758
95013,"Coyote",CA,37.2123,-121.7416
95014,"Cupertino",CA,37.318,-122.0449
95015,"Cupertino",CA,37.323,-122.0527
95017,"Davenport",CA,37.0423,-122.2137
95018,"Felton",CA,37.0662,-122.0618
95019,"Freedom",CA,36.9356,-121.7767
95020,"Gilroy",CA,37.0139,-121.5773
95021,"Gilroy",CA,37.0095,-121.5705
95023,"Hollister",CA,36.8337,-121.3439
95024,"Hollister",CA,36.8586,-121.3982
95025,"San Jose",CA,37.3394,-121.895
95026,"Holy City",CA,37.1584,-121.986
95030,"Los Gatos",CA,37.2296,-121.9834
95031,"Los Gatos",CA,37.1574,-121.9676
95032,"Los Gatos",CA,37.2417,-121.9554
95033,"Los Gatos",CA,37.1539,-121.9816
95035,"Milpitas",CA,37.4352,-121.895
95036,"Milpitas",CA,37.424,-121.906
95037,"Morgan Hill",CA,37.1353,-121.6501
95038,"Morgan Hill",CA,37.1525,-121.6722
95039,"Moss Landing",CA,36.8175,-121.7773
95041,"Mount Hermon",CA,37.0511,-122.0575
95042,"New Almaden",CA,37.1771,-121.8207
95043,"Paicines",CA,36.4985,-120.9744
95044,"Redwood Estates",CA,37.1584,-121.986
95045,"San Juan Bautista",CA,36.8463,-121.5346
95046,"San Martin",CA,37.0911,-121.5999
95050,"Santa Clara",CA,37.3492,-121.953
95051,"Santa Clara",CA,37.3483,-121.9844
95052,"Santa Clara",CA,37.3522,-121.9583
95053,"Santa Clara",CA,37.3498,-121.9378
95054,"Santa Clara",CA,37.3924,-121.9623
95055,"Santa Clara",CA,37.3451,-121.9769
95056,"Santa Clara",CA,37.3997,-121.9608
95060,"Santa Cruz",CA,37.0313,-122.1198
95061,"Santa Cruz",CA,36.9741,-122.0308
95062,"Santa Cruz",CA,36.9721,-121.9881
95063,"Santa Cruz",CA,36.9792,-122.0088
95064,"Santa Cruz",CA,36.9959,-122.0578
95065,"Santa Cruz",CA,37.0089,-121.9849
95066,"Scotts Valley",CA,37.0597,-122.0152
95067,"Scotts Valley",CA,37.0511,-122.0136
95070,"Saratoga",CA,37.2713,-122.0227
95071,"Saratoga",CA,37.2593,-122.0302
95073,"Soquel",CA,37.0048,-121.9507
95075,"Tres Pinos",CA,36.767,-121.3017
95076,"Watsonville",CA,36.9102,-121.7569
95077,"Watsonville",CA,36.9116,-121.7575
95101,"San Jose",CA,37.3894,-121.8868
95103,"San Jose",CA,37.3378,-121.8908
95106,"San Jose",CA,37.3378,-121.8908
95108,"San Jose",CA,37.3378,-121.8908
95109,"San Jose",CA,37.3378,-121.8908
95110,"San Jose",CA,37.3391,-121.9016
95111,"San Jose",CA,37.2827,-121.8265
95112,"San Jose",CA,37.3476,-121.887
95113,"San Jose",CA,37.3329,-121.8916
95115,"San Jose",CA,37.3378,-121.8908
95116,"San Jose",CA,37.3518,-121.8508
95117,"San Jose",CA,37.3108,-121.9623
95118,"San Jose",CA,37.2568,-121.8896
95119,"San Jose",CA,37.2329,-121.7875
95120,"San Jose",CA,37.2144,-121.8574
95121,"San Jose",CA,37.3042,-121.8099
95122,"San Jose",CA,37.3293,-121.8339
95123,"San Jose",CA,37.2458,-121.8306
95124,"San Jose",CA,37.2563,-121.9229
95125,"San Jose",CA,37.296,-121.8939
95126,"San Jose",CA,37.3249,-121.9153
95127,"San Jose",CA,37.3692,-121.8208
95128,"San Jose",CA,37.3163,-121.9356
95129,"San Jose",CA,37.3066,-122.0002
95130,"San Jose",CA,37.2886,-121.9818
95131,"San Jose",CA,37.3864,-121.88
95132,"San Jose",CA,37.4031,-121.8585
95133,"San Jose",CA,37.3729,-121.856
95134,"San Jose",CA,37.4087,-121.9406
95135,"San Jose",CA,37.2974,-121.7562
95136,"San Jose",CA,37.2685,-121.849
95138,"San Jose",CA,37.2602,-121.7709
95139,"San Jose",CA,37.2252,-121.7687
95140,"Mount Hamilton",CA,37.3511,-121.6384
95141,"San Jose",CA,37.3394,-121.895
95148,"San Jose",CA,37.3304,-121.7913
95150,"San Jose",CA,37.3866,-121.897
95151,"San Jose",CA,37.3198,-121.8262
95152,"San Jose",CA,37.4022,-121.847
95153,"San Jose",CA,37.2488,-121.8459
95154,"San Jose",CA,37.2649,-121.9139
95155,"San Jose",CA,37.31,-121.9011
95156,"San Jose",CA,37.3576,-121.8416
95157,"San Jose",CA,37.3008,-121.9777
95158,"San Jose",CA,37.2625,-121.8779
95159,"San Jose",CA,37.3179,-121.9349
95160,"San Jose",CA,37.2187,-121.8601
95161,"San Jose",CA,37.3894,-121.8868
95164,"San Jose",CA,37.3916,-121.9203
95170,"San Jose",CA,37.3103,-122.0093
95172,"San Jose",CA,37.334,-121.8847
95173,"San Jose",CA,37.3352,-121.8938
95190,"San Jose",CA,37.3894,-121.8868
95191,"San Jose",CA,37.3262,-121.9158
95192,"San Jose",CA,37.3383,-121.8801
95193,"San Jose",CA,37.2441,-121.8287
95194,"San Jose",CA,37.3894,-121.8868
95196,"San Jose",CA,37.3338,-121.8894
95201,"Stockton",CA,37.958,-121.2876
95202,"Stockton",CA,37.9606,-121.2871
95203,"Stockton",CA,37.9532,-121.3116
95204,"Stockton",CA,37.9743,-121.3154
95205,"Stockton",CA,37.9625,-121.2624
95206,"Stockton",CA,37.9177,-121.3123
95207,"Stockton",CA,38.0024,-121.3238
95208,"Stockton",CA,37.9304,-121.436
95209,"Stockton",CA,38.0377,-121.3445
95210,"Stockton",CA,38.025,-121.2972
95211,"Stockton",CA,37.9809,-121.311
95212,"Stockton",CA,38.0315,-121.2589
95213,"Stockton",CA,37.9054,-121.2222
95214,"Stockton",CA,37.9053,-121.2262
95215,"Stockton",CA,37.9551,-121.2041
95219,"Stockton",CA,38.01,-121.3698
95220,"Acampo",CA,38.2004,-121.2186
95221,"Altaville",CA,38.0838,-120.5608
95222,"Angels Camp",CA,38.071,-120.5722
95223,"Arnold",CA,38.3086,-120.268
95224,"Avery",CA,38.2044,-120.3688
95225,"Burson",CA,38.1838,-120.8894
95226,"Campo Seco",CA,38.2271,-120.8533
95227,"Clements",CA,38.1929,-121.0811
95228,"Copperopolis",CA,37.944,-120.6423
95229,"Douglas Flat",CA,38.1144,-120.4538
95230,"Farmington",CA,37.9299,-121.0002
95231,"French Camp",CA,37.878,-121.2827
95232,"Glencoe",CA,38.3554,-120.5778
95233,"Hathaway Pines",CA,38.1919,-120.3644
95234,"Holt",CA,37.9344,-121.4261
95236,"Linden",CA,38.032,-121.0493
95237,"Lockeford",CA,38.1613,-121.1424
95240,"Lodi",CA,38.1222,-121.2555
95241,"Lodi",CA,38.1327,-121.2724
95242,"Lodi",CA,38.1308,-121.3345
95245,"Mokelumne Hill",CA,38.3152,-120.5591
95246,"Mountain Ranch",CA,38.2328,-120.4994
95247,"Murphys",CA,38.1345,-120.4516
95248,"Rail Road Flat",CA,38.3405,-120.5161
95249,"San Andreas",CA,38.1904,-120.6441
95251,"Vallecito",CA,38.1013,-120.4676
95252,"Valley Springs",CA,38.162,-120.8572
95253,"Victor",CA,38.138,-121.205
95254,"Wallace",CA,38.1983,-120.9793
95255,"West Point",CA,38.4197,-120.4759
95257,"Wilseyville",CA,38.3793,-120.4627
95258,"Woodbridge",CA,38.1551,-121.3086
95267,"Stockton",CA,38.0003,-121.3174
95269,"Stockton",CA,38.0187,-121.3225
95296,"Stockton",CA,37.9577,-121.2908
95297,"Stockton",CA,38.0025,-121.324
95301,"Atwater",CA,37.3489,-120.6028
95303,"Ballico",CA,37.4548,-120.6931
95304,"Tracy",CA,37.7319,-121.4096
95305,"Big Oak Flat",CA,37.8235,-120.2582
95306,"Catheys Valley",CA,37.4404,-120.1438
95307,"Ceres",CA,37.5833,-120.9496
95309,"Chinese Camp",CA,37.8594,-120.4069
95310,"Columbia",CA,38.044,-120.3971
95311,"Coulterville",CA,37.7197,-120.1197
95312,"Cressey",CA,37.4197,-120.6663
95313,"Crows Landing",CA,37.4218,-121.0411
95315,"Delhi",CA,37.4273,-120.7752
95316,"Denair",CA,37.539,-120.7758
95317,"El Nido",CA,37.1391,-120.5251
95318,"El Portal",CA,37.6747,-119.7841
95319,"Empire",CA,37.6382,-120.9005
95320,"Escalon",CA,37.7983,-121.0006
95321,"Groveland",CA,37.8298,-120.1037
95322,"Gustine",CA,37.2001,-121.0047
95323,"Hickman",CA,37.6156,-120.7011
95324,"Hilmar",CA,37.4002,-120.8723
95325,"Hornitos",CA,37.4676,-120.2793
95326,"Hughson",CA,37.5964,-120.8627
95327,"Jamestown",CA,37.8906,-120.4717
95328,"Keyes",CA,37.5591,-120.9148
95329,"La Grange",CA,37.6899,-120.3851
95330,"Lathrop",CA,37.8209,-121.2827
95333,"Le Grand",CA,37.2496,-120.2667
95334,"Livingston",CA,37.3763,-120.7252
95335,"Long Barn",CA,38.093,-120.1344
95336,"Manteca",CA,37.8134,-121.2132
95337,"Manteca",CA,37.7808,-121.2344
95338,"Mariposa",CA,37.4931,-119.9219
95340,"Merced",CA,37.2983,-120.4649
95341,"Merced",CA,37.2308,-120.5144
95343,"Merced",CA,37.3082,-120.48
95344,"Merced",CA,37.3082,-120.48
95345,"Midpines",CA,37.5757,-119.9601
95346,"Mi Wuk Village",CA,38.0675,-120.1794
95347,"Moccasin",CA,37.8108,-120.2988
95348,"Merced",CA,37.3302,-120.508
95350,"Modesto",CA,37.6746,-121.0113
95351,"Modesto",CA,37.6236,-120.9966
95352,"Modesto",CA,37.6566,-121.0191
95353,"Modesto",CA,37.6424,-120.9999
95354,"Modesto",CA,37.6409,-120.9749
95355,"Modesto",CA,37.6717,-120.9482
95356,"Modesto",CA,37.7005,-121.0252
95357,"Modesto",CA,37.6693,-120.8817
95358,"Modesto",CA,37.6237,-121.0438
95360,"Newman",CA,37.3097,-121.0805
95361,"Oakdale",CA,37.7741,-120.8377
95363,"Patterson",CA,37.4826,-121.1648
95364,"Pinecrest",CA,38.1889,-119.9924
95365,"Planada",CA,37.2908,-120.3185
95366,"Ripon",CA,37.7491,-121.1284
95367,"Riverbank",CA,37.7298,-120.942
95368,"Salida",CA,37.7083,-121.0864
95369,"Snelling",CA,37.5354,-120.378
95370,"Sonora",CA,37.9957,-120.3368
95372,"Soulsbyville",CA,37.9926,-120.2624
95373,"Standard",CA,37.9666,-120.3108
95374,"Stevinson",CA,37.3283,-120.8764
95375,"Strawberry",CA,38.2042,-120.0101
95376,"Tracy",CA,37.7383,-121.4345
95377,"Tracy",CA,37.6567,-121.4955
95378,"Tracy",CA,37.6761,-121.433
95379,"Tuolumne",CA,37.9678,-120.2357
95380,"Turlock",CA,37.4888,-120.8535
95381,"Turlock",CA,37.4994,-120.8428
95382,"Turlock",CA,37.5239,-120.8517
95383,"Twain Harte",CA,38.0454,-120.2178
95385,"Vernalis",CA,37.6176,-121.2581
95386,"Waterford",CA,37.652,-120.7292
95387,"Westley",CA,37.5452,-121.2255
95388,"Winton",CA,37.4014,-120.6045
95389,"Yosemite National Park",CA,37.7314,-119.6489
95391,"Tracy",CA,37.7695,-121.5397
95397,"Modesto",CA,37.6566,-121.0191
95401,"Santa Rosa",CA,38.4432,-122.7547
95402,"Santa Rosa",CA,38.4399,-122.7096
95403,"Santa Rosa",CA,38.4822,-122.7473
95404,"Santa Rosa",CA,38.4405,-122.7144
95405,"Santa Rosa",CA,38.4386,-122.6727
95406,"Santa Rosa",CA,38.4399,-122.7096
95407,"Santa Rosa",CA,38.4089,-122.7339
95409,"Santa Rosa",CA,38.4592,-122.6393
95410,"Albion",CA,39.2131,-123.72
95412,"Annapolis",CA,38.7026,-123.3539
95415,"Boonville",CA,39.0197,-123.3856
95416,"Boyes Hot Springs",CA,38.3141,-122.4843
95417,"Branscomb",CA,39.6949,-123.5527
95418,"Calpella",CA,39.2214,-123.2154
95419,"Camp Meeker",CA,38.425,-122.9485
95420,"Caspar",CA,39.3629,-123.7944
95421,"Cazadero",CA,38.5918,-123.1965
95422,"Clearlake",CA,38.9576,-122.636
95423,"Clearlake Oaks",CA,39.0664,-122.6558
95424,"Clearlake Park",CA,38.9666,-122.65
95425,"Cloverdale",CA,38.7931,-123.0074
95426,"Cobb",CA,38.8155,-122.7132
95427,"Comptche",CA,39.2767,-123.5873
95428,"Covelo",CA,39.82,-123.0585
95429,"Dos Rios",CA,39.7168,-123.3533
95430,"Duncans Mills",CA,38.4538,-123.055
95431,"Eldridge",CA,38.3488,-122.5108
95432,"Elk",CA,39.1593,-123.7219
95433,"El Verano",CA,38.2993,-122.4867
95435,"Finley",CA,39.0043,-122.8755
95436,"Forestville",CA,38.4923,-122.9042
95437,"Fort Bragg",CA,39.4402,-123.7703
95439,"Fulton",CA,38.4947,-122.7761
95441,"Geyserville",CA,38.7173,-122.8834
95442,"Glen Ellen",CA,38.3662,-122.5196
95443,"Glenhaven",CA,39.0263,-122.733
95444,"Graton",CA,38.4335,-122.8676
95445,"Gualala",CA,38.8251,-123.5399
95446,"Guerneville",CA,38.5055,-122.9965
95448,"Healdsburg",CA,38.6184,-122.862
95449,"Hopland",CA,38.938,-123.0703
95450,"Jenner",CA,38.4987,-123.1974
95451,"Kelseyville",CA,38.9421,-122.7777
95452,"Kenwood",CA,38.4168,-122.5547
95453,"Lakeport",CA,39.047,-122.9328
95454,"Laytonville",CA,39.6627,-123.4929
95456,"Little River",CA,39.2707,-123.7883
95457,"Lower Lake",CA,38.8915,-122.5914
95458,"Lucerne",CA,39.0783,-122.7846
95459,"Manchester",CA,39.0097,-123.6523
95460,"Mendocino",CA,39.3173,-123.7739
95461,"Middletown",CA,38.7824,-122.6487
95462,"Monte Rio",CA,38.4706,-123.0172
95463,"Navarro",CA,39.185,-123.5268
95464,"Nice",CA,39.1194,-122.8315
95465,"Occidental",CA,38.4087,-122.9954
95466,"Philo",CA,39.0657,-123.445
95467,"Hidden Valley Lake",CA,38.8036,-122.5407
95468,"Point Arena",CA,38.9152,-123.6
95469,"Potter Valley",CA,39.3932,-123.0647
95470,"Redwood Valley",CA,39.2779,-123.2243
95471,"Rio Nido",CA,38.521,-122.9769
95472,"Sebastopol",CA,38.3941,-122.8433
95473,"Sebastopol",CA,38.4022,-122.8227
95476,"Sonoma",CA,38.2849,-122.4696
95480,"Stewarts Point",CA,38.7082,-123.3478
95481,"Talmage",CA,39.1269,-123.1658
95482,"Ukiah",CA,39.1552,-123.1951
95485,"Upper Lake",CA,39.1804,-122.9144
95486,"Villa Grande",CA,38.4741,-123.0242
95487,"Vineburg",CA,38.2725,-122.4375
95488,"Westport",CA,39.6843,-123.7686
95490,"Willits",CA,39.4493,-123.3679
95492,"Windsor",CA,38.5443,-122.8073
95493,"Witter Springs",CA,39.1821,-122.9711
95494,"Yorkville",CA,38.9235,-123.2973
95497,"The Sea Ranch",CA,38.7256,-123.4675
95501,"Eureka",CA,40.7938,-124.1573
95502,"Eureka",CA,40.7965,-124.1737
95503,"Eureka",CA,40.7592,-124.1593
95511,"Alderpoint",CA,40.1676,-123.6192
95514,"Blocksburg",CA,40.2987,-123.6576
95518,"Arcata",CA,40.8685,-124.0856
95519,"Mckinleyville",CA,40.9465,-124.0834
95521,"Arcata",CA,40.8742,-124.0765
95524,"Bayside",CA,40.8266,-124.0552
95525,"Blue Lake",CA,40.9374,-123.8913
95526,"Bridgeville",CA,40.4693,-123.7998
95527,"Burnt Ranch",CA,40.7897,-123.4113
95528,"Carlotta",CA,40.507,-123.9743
95531,"Crescent City",CA,41.7817,-124.1332
95532,"Crescent City",CA,41.7561,-124.2005
95534,"Cutten",CA,40.7965,-124.1737
95536,"Ferndale",CA,40.5259,-124.2514
95537,"Fields Landing",CA,40.7268,-124.2174
95538,"Fort Dick",CA,41.8679,-124.149
95540,"Fortuna",CA,40.5835,-124.1473
95542,"Garberville",CA,40.0864,-123.7991
95543,"Gasquet",CA,41.9056,-123.831
95545,"Honeydew",CA,40.2421,-124.0972
95546,"Hoopa",CA,41.0504,-123.6742
95547,"Hydesville",CA,40.5485,-124.0847
95548,"Klamath",CA,41.5804,-124.0387
95549,"Kneeland",CA,40.6405,-123.8826
95550,"Korbel",CA,40.7775,-123.8486
95551,"Loleta",CA,40.6589,-124.2251
95552,"Mad River",CA,40.3316,-123.3904
95553,"Miranda",CA,40.2397,-123.8077
95554,"Myers Flat",CA,40.2841,-123.7945
95555,"Orick",CA,41.3596,-124.0317
95556,"Orleans",CA,41.3115,-123.5399
95558,"Petrolia",CA,40.2868,-124.2271
95559,"Phillipsville",CA,40.2008,-123.7735
95560,"Redway",CA,40.1201,-123.8234
95562,"Rio Dell",CA,40.4987,-124.1102
95563,"Salyer",CA,40.8558,-123.573
95564,"Samoa",CA,40.8037,-124.1936
95565,"Scotia",CA,40.4583,-124.0517
95567,"Smith River",CA,41.9404,-124.1587
95568,"Somes Bar",CA,41.4533,-123.4634
95569,"Redcrest",CA,40.3437,-123.9095
95570,"Trinidad",CA,41.0593,-124.1431
95571,"Weott",CA,40.3218,-123.9217
95573,"Willow Creek",CA,40.9484,-123.6276
95585,"Leggett",CA,39.8481,-123.6615
95587,"Piercy",CA,39.9465,-123.7552
95589,"Whitethorn",CA,40.0231,-124.0139
95595,"Zenia",CA,40.2147,-123.3911
95601,"Amador City",CA,38.4194,-120.823
95602,"Auburn",CA,38.9829,-121.0944
95603,"Auburn",CA,38.9115,-121.08
95604,"Auburn",CA,38.9029,-121.067
95605,"West Sacramento",CA,38.5927,-121.5325
95606,"Brooks",CA,38.8065,-122.2039
95607,"Capay",CA,38.7209,-122.0912
95608,"Carmichael",CA,38.6284,-121.3287
95609,"Carmichael",CA,38.6257,-121.3272
95610,"Citrus Heights",CA,38.6946,-121.2692
95611,"Citrus Heights",CA,38.7072,-121.28
95612,"Clarksburg",CA,38.3945,-121.5641
95613,"Coloma",CA,38.8,-120.8891
95614,"Cool",CA,38.8923,-120.9802
95615,"Courtland",CA,38.3137,-121.563
95616,"Davis",CA,38.5538,-121.7418
95617,"Davis",CA,38.5494,-121.7253
95618,"Davis",CA,38.5449,-121.7405
95619,"Diamond Springs",CA,38.6865,-120.8145
95620,"Dixon",CA,38.4403,-121.8088
95621,"Citrus Heights",CA,38.6952,-121.3075
95623,"El Dorado",CA,38.633,-120.8498
95624,"Elk Grove",CA,38.4232,-121.3599
95625,"Elmira",CA,38.3482,-121.91
95626,"Elverta",CA,38.7233,-121.4497
95627,"Esparto",CA,38.7061,-122.0152
95628,"Fair Oaks",CA,38.6554,-121.2611
95629,"Fiddletown",CA,38.5234,-120.6763
95630,"Folsom",CA,38.6709,-121.1529
95631,"Foresthill",CA,39.0682,-120.7224
95632,"Galt",CA,38.2691,-121.3
95633,"Garden Valley",CA,38.8665,-120.8567
95634,"Georgetown",CA,38.9185,-120.7599
95635,"Greenwood",CA,38.9143,-120.9001
95636,"Grizzly Flats",CA,38.6489,-120.5098
95637,"Guinda",CA,38.8407,-122.2036
95638,"Herald",CA,38.3119,-121.1729
95639,"Hood",CA,38.3702,-121.5143
95640,"Ione",CA,38.3324,-120.9418
95641,"Isleton",CA,38.157,-121.6066
95642,"Jackson",CA,38.3545,-120.7573
95644,"Kit Carson",CA,38.6707,-120.1135
95645,"Knights Landing",CA,38.8517,-121.7334
95646,"Kirkwood",CA,38.6918,-120.0736
95648,"Lincoln",CA,38.8942,-121.2908
95650,"Loomis",CA,38.8071,-121.1698
95651,"Lotus",CA,38.8278,-120.9238
95652,"Mcclellan",CA,38.6621,-121.3955
95653,"Madison",CA,38.6802,-121.9721
95654,"Martell",CA,38.3515,-120.7752
95655,"Mather",CA,38.5579,-121.291
95656,"Mount Aukum",CA,38.55,-120.7304
95658,"Newcastle",CA,38.8763,-121.143
95659,"Nicolaus",CA,38.8657,-121.557
95660,"North Highlands",CA,38.6707,-121.3781
95661,"Roseville",CA,38.7346,-121.234
95662,"Orangevale",CA,38.6845,-121.2256
95663,"Penryn",CA,38.8567,-121.1791
95664,"Pilot Hill",CA,38.8135,-121.0308
95665,"Pine Grove",CA,38.4049,-120.6544
95666,"Pioneer",CA,38.4319,-120.5719
95667,"Placerville",CA,38.7195,-120.8046
95668,"Pleasant Grove",CA,38.8115,-121.4982
95669,"Plymouth",CA,38.4916,-120.8819
95670,"Rancho Cordova",CA,38.6072,-121.2761
95671,"Represa",CA,38.7065,-121.1694
95672,"Rescue",CA,38.7194,-120.9945
95673,"Rio Linda",CA,38.6895,-121.4479
95674,"Rio Oso",CA,38.967,-121.4773
95675,"River Pines",CA,38.5463,-120.743
95676,"Robbins",CA,38.8702,-121.7052
95677,"Rocklin",CA,38.7877,-121.2366
95678,"Roseville",CA,38.7609,-121.2867
95679,"Rumsey",CA,38.8953,-122.3079
95680,"Ryde",CA,38.2386,-121.5594
95681,"Sheridan",CA,38.9953,-121.368
95682,"Shingle Springs",CA,38.6465,-120.9641
95683,"Sloughhouse",CA,38.5143,-121.0964
95684,"Somerset",CA,38.5953,-120.5949
95685,"Sutter Creek",CA,38.4175,-120.7951
95686,"Thornton",CA,38.2261,-121.4236
95687,"Vacaville",CA,38.3482,-121.9538
95688,"Vacaville",CA,38.3847,-121.9887
95689,"Volcano",CA,38.4765,-120.6017
95690,"Walnut Grove",CA,38.2396,-121.5443
95691,"West Sacramento",CA,38.5673,-121.5516
95692,"Wheatland",CA,39.0337,-121.4235
95693,"Wilton",CA,38.3983,-121.2303
95694,"Winters",CA,38.5322,-121.9676
95695,"Woodland",CA,38.6816,-121.8052
95696,"Vacaville",CA,38.43,-122.0168
95697,"Yolo",CA,38.7343,-121.8066
95698,"Zamora",CA,38.8204,-121.9191
95699,"Drytown",CA,38.4411,-120.8533
95701,"Alta",CA,39.2441,-120.7531
95703,"Applegate",CA,39.0007,-120.9924
95709,"Camino",CA,38.747,-120.6743
95712,"Chicago Park",CA,39.143,-120.9666
95713,"Colfax",CA,39.0783,-120.9549
95714,"Dutch Flat",CA,39.1978,-120.8262
95715,"Emigrant Gap",CA,39.2968,-120.6727
95717,"Gold Run",CA,39.171,-120.8601
95720,"Kyburz",CA,38.7825,-120.2569
95721,"Echo Lake",CA,38.8338,-120.0416
95722,"Meadow Vista",CA,39.0031,-121.0292
95724,"Norden",CA,39.318,-120.356
95726,"Pollock Pines",CA,38.7708,-120.5427
95728,"Soda Springs",CA,39.317,-120.4259
95735,"Twin Bridges",CA,38.8092,-120.1242
95736,"Weimar",CA,39.0375,-120.9713
95741,"Rancho Cordova",CA,38.5891,-121.3016
95742,"Rancho Cordova",CA,38.5981,-121.2153
95746,"Granite Bay",CA,38.7435,-121.1897
95747,"Roseville",CA,38.7703,-121.3372
95757,"Elk Grove",CA,38.4081,-121.4294
95758,"Elk Grove",CA,38.4243,-121.437
95759,"Elk Grove",CA,38.407,-121.3752
95762,"El Dorado Hills",CA,38.685,-121.068
95763,"Folsom",CA,38.678,-121.175
95765,"Rocklin",CA,38.8136,-121.2677
95776,"Woodland",CA,38.6808,-121.7411
95798,"West Sacramento",CA,38.5805,-121.5291
95799,"West Sacramento",CA,38.5713,-121.5715
95811,"Sacramento",CA,38.5762,-121.488
95812,"Sacramento",CA,38.5822,-121.4943
95813,"Sacramento",CA,38.6026,-121.4475
